export_id,brand,title,type,sex,volume,ean_raw,ean,stock,price,tester,shade,coverage,image_url,cdn_file,scraped_file,brasty_file
23650,La Roche-Posay,Lipikar Xerand,Hand Cream,UNI,50 ml,3337872412684,3337872412684,7,"6,28",0,,brasty_dump,,,,out_of_stock/3337872412684.jpg
23656,La Roche-Posay,Toleriane,Cleansing Emulsion,W,200 ml,3433422406599,3433422406599,4,"12,82",0,,brasty_dump,,,,in_stock/3433422406599.jpg
23663,Redken,Quick Dry 18,Hair Spray,W,400 ml,3474637124298,3474637124298,11,"13,87",0,,no_image_anywhere,,,,
23728,Serge Lutens,Ambre Sultan,Eau de Parfum,W,50 ml,3423220122074,3423220122074,2,"39,56",0,,our_cdn_file,https://images.prinscosmetic.eu/3423220122074.jpg,3423220122074.jpg,,out_of_stock/3423220122074.jpg
23865,Biotherm,Homme Shaving Foam,Shaving Foam,M,200 ml,3367729017212,3367729017212,6,"15,00",0,,brasty_dump,,,,out_of_stock/3367729017212.jpg
23884,Nina Ricci,L'Air du Temps,Shower Gel,W,200 ml,3137370207085,3137370207085,2,"17,86",0,,override_url,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/3137370207085_1.webp,,,
23895,Chanel,Bleu de Chanel  Twist and Spray,Eau de Toilette,M,3x20 ml,3145891078008,3145891078008,6,"79,32",0,,brasty_dump,,,,in_stock/3145891078008.jpg
23897,Chanel,Chance Eau Fraîche  Refill,Eau de Toilette,W,3x20 ml,3145891361100,3145891361100,6,"77,01",0,,no_image_anywhere,,,,
23926,Redken,Rewind Pliable Paste,Hair Firming,W,150 ml,743877054393,743877054393,12,"13,76",0,,no_image_anywhere,,,,
23959,Cuba,Royal,Eau de Toilette,M,35 ml,5425017736387,5425017736387,225,"2,26",0,,brasty_dump,,,,out_of_stock/5425017736387.jpg
23960,Cuba,Wild Heart,Eau de Toilette,M,35 ml,5425017736356,5425017736356,157,"2,26",0,,brasty_dump,,,,out_of_stock/5425017736356.jpg
23962,Cuba,Brazil Copacabana,Eau de Parfum,W,35 ml,5425017732846,5425017732846,140,"2,26",0,,brasty_dump,,,,out_of_stock/5425017732846.jpg
23963,Cuba,Heartbreaker,Eau de Parfum,W,100 ml,5425017736271,5425017736271,140,"3,37",0,,our_cdn_file,https://images.prinscosmetic.eu/5425017736271.jpg,5425017736271.jpg,,out_of_stock/5425017736271.jpg
23967,Cuba,City New York,Eau de Toilette,M,35 ml,5425017733614,5425017733614,129,"2,04",0,,brasty_dump,,,,in_stock/5425017733614.jpg
23968,Cuba,Cactus,Eau de Toilette,M,35 ml,5425017732891,5425017732891,115,"2,26",0,,brasty_dump,,,,out_of_stock/5425017732891.jpg
24060,Vichy,Liftactiv Supreme,Night Skin Cream,W,50 ml,3337871322502,3337871322502,5,"24,68",0,,brasty_dump,,,,in_stock/3337871322502.jpg
24066,Vichy,Liftactiv H.A. Anti-Wrinkle Firming Eye Cream,Eye Cream,W,15 ml,3337871323332,3337871323332,3,"21,22",0,,brasty_dump,,,,in_stock/3337871323332.jpg
24246,Police,Cosmopolitan,Eau de Toilette,M,100 ml,679602271103,679602271103,10,"7,98",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/B66450.jpg?v=1740621168,,,in_stock/679602271103.jpg
24334,Dior,Les Creations de Monsieur Dior Forever And Ever,Eau de Toilette,W,100 ml,3348900921429,3348900921429,9,"86,29",0,,brasty_dump,,,,in_stock/3348900921429.jpg
24348,Redken,All Soft,Shampoo,W,300 ml,3474636919987,3474636919987,4,"14,67",0,,no_image_anywhere,,,,
24352,Mexx,Woman,Eau de Parfum,W,40 ml,3616305169006,3616305169006,19,"12,11",0,,no_image_anywhere,,,,
24572,Versace,Bright Crystal,Shower Gel,W,200 ml,8011003993840,8011003993840,7,"12,70",0,,no_image_anywhere,,,,
24746,Banderas,Seduction in Black,Eau de Toilette,M,100 ml,8411061695968,8411061695968,182,"6,70",1,,no_image_anywhere,,,,
24747,Banderas,The Golden Secret,Eau de Toilette,M,100 ml,8411061080740,8411061080740,1,"8,51",1,,no_image_anywhere,,,,
24908,Vichy,Homme Extreme Control  72H,Antiperspirant,M,50 ml,3337871320362,3337871320362,54,"8,72",0,,brasty_dump,,,,in_stock/3337871320362.jpg
24909,Vichy,Deodorant Antiperspirant  48H,Deodorant,W,125 ml,3337871310592,3337871310592,24,"9,60",0,,brasty_dump,,,,out_of_stock/3337871310592.jpg
24910,Vichy,Homme Extra Sensitive  48H,Antiperspirant,M,50 ml,3337871320379,3337871320379,18,"8,31",0,,brasty_dump,,,,out_of_stock/3337871320379.jpg
24939,Calvin Klein,Sheer Beauty,Eau de Toilette,W,100 ml,3607342306134,3607342306134,68,"20,83",0,,brasty_dump,,,,in_stock/3607342306134.jpg
24940,Roberto Cavalli,Signature,Eau de Parfum,W,50 ml,8052464897087,8052464897087,6,"17,64",0,,override_url,https://images.prinscosmetic.eu/3607345730899.jpg,,,
25143,Bvlgari,Omnia Coral,Eau de Toilette,W,65 ml,783320442506,783320442506,153,"55,70",0,,brasty_dump,,,,out_of_stock/0783320442506.jpg
25168,Clinique,Aromatics Elixir,Deodorant,W,75 ml,20714209407,20714209407,17,"17,57",0,,brasty_dump,,,,out_of_stock/020714209407.jpg
25566,Rimmel London,Extra Super Lash,Mascara,W,8 ml,5012874101054,5012874101054,35,"1,86",0,101 Black,our_cdn_file,https://images.prinscosmetic.eu/5012874101054.jpg,5012874101054.jpg,,out_of_stock/5012874101054.jpg
25567,Rimmel London,Day 2 Night,Mascara,W,"9,5 ml",3607342207622,3607342207622,148,"3,43",0,001 Black,no_image_anywhere,,,,
25633,Juvena,Pure Cleansing Refining Peeling,Peeling,W,100 ml,7622500731296,7622500731296,7,"13,24",0,,no_image_anywhere,,,,
25635,Juvena,Skin Rejuvenate Intensive Nourishing,Night Skin Cream,W,50 ml,9007867750902,9007867750902,9,"36,73",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/G140837.jpg?v=1740627703,,,
25674,Juvena,Body Smoothing and Firming,Body Lotion,W,200 ml,7622500737977,7622500737977,4,"15,73",0,,no_image_anywhere,,,,
25677,Juvena,Body Refreshing,Shower Gel,W,200 ml,9007867737941,9007867737941,3,"10,21",0,,no_image_anywhere,,,,
25840,Schwarzkopf Professional,Osis+ Sparkler,For Hair Shine,W,300 ml,4045787139631,4045787139631,21,"7,22",0,,no_image_anywhere,,,,
25850,Schwarzkopf Professional,Osis+ Mess Up,For Definition and Hair Styling,W,100 ml,4045787140422,4045787140422,3,"7,47",0,,no_image_anywhere,,,,
25856,Schwarzkopf Professional,Silhouette,Hair Spray,W,750 ml,4045787300147,4045787300147,53,"8,30",0,,our_cdn_file,https://images.prinscosmetic.eu/4045787300147.jpg,4045787300147.jpg,,
25857,Schwarzkopf Professional,Silhouette,Hair Spray,W,500 ml,4045787134490,4045787134490,32,"7,00",0,,no_image_anywhere,,,,
25858,Schwarzkopf Professional,Silhouette,Hair Spray,W,300 ml,4045787019629,4045787019629,18,"6,19",0,,brasty_dump,,,,in_stock/4045787019629.jpg
25997,BOURJOIS Paris,Little Round Pot Blush,Blush,W,"2,5 g",3614225613265,3614225613265,7,"5,14",0,54 Rose Frisson,brasty_dump,,,,out_of_stock/3614225613265.jpg
26015,Maybelline,The Colossal 100% Black,Mascara,W,"10,7 ml",30079847,30079847,1,"4,07",0,Extra Black,brasty_dump,,,,in_stock/30079847.jpg
26049,Artdeco,Lash Booster,Lash Primer,W,10 ml,4019674200018,4019674200018,21,"6,26",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/D285408.jpg?v=1740632568,,,out_of_stock/4019674200018.jpg
26057,Artdeco,Perfect Volume,Mascara,W,10 ml,4019674210710,4019674210710,9,"6,25",0,71 Black,brasty_dump,,,,out_of_stock/4019674210710.jpg
26059,Artdeco,Soft Eye Liner,Eye Pencil,W,"1,2 g",4019674221105,4019674221105,4,"4,31",0,10 Black,brasty_dump,,,,out_of_stock/4019674221105.jpg
26060,Artdeco,Eye Brow Designer,Eyebrow Pencil,W,1 g,4019674028131,4019674028131,9,"7,09",0,3 Brown,brasty_dump,,,,out_of_stock/4019674028131.jpg
26128,Artdeco,Perfect Teint,Corrector,W,2 ml,4019674049730,4019674049730,1,"7,26",0,3 Peach,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/K600267.jpg?v=1740629614,,,out_of_stock/4019674049730.jpg
26130,Artdeco,Perfect Teint,Corrector,W,2 ml,4019674049778,4019674049778,8,"6,01",0,7 Olive,brasty_dump,,,,out_of_stock/4019674049778.jpg
26132,Artdeco,Perfect Teint,Brightener,W,2 ml,4019674497081,4019674497081,5,"7,81",0,8 Illuminating Yellow,no_image_anywhere,,,,
26133,Boucheron,Jaïpur Bracelet,Eau de Parfum,W,100 ml,3386460036467,3386460036467,86,"17,26",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/U41840.jpg?v=1740609288,,,
26138,DKNY,DKNY Women Energizing 2011,Eau de Toilette,W,50 ml,22548230947,22548230947,14,"16,40",0,,override_url,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/0085715950291_1.webp,,,out_of_stock/022548230947.jpg
26140,Hermes,Eau de Pamplemousse Rose,Eau de Cologne,UNI,200 ml,3346130491743,3346130491743,38,"66,41",0,,brasty_dump,,,,out_of_stock/3346130491743.jpg
26155,Artdeco,Beauty Box Duo,Refillable Box,W,1 pc,4019674051603,4019674051603,7,"4,72",0,,brasty_dump,,,,out_of_stock/4019674051603.jpg
26176,Artdeco,Applicator Double,Applicator,W,1 pc,4019674060148,4019674060148,18,"1,52",0,,no_image_anywhere,,,,
26341,Coty,L´Aimant,Eau de Toilette,W,50 ml,5012209042441,5012209042441,38,"5,83",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/O1534.jpg?v=1740610397,,,out_of_stock/5012209042441.jpg
26380,Ralph Lauren,Big Pony 2,Eau de Toilette,W,50 ml,3605975062489,3605975062489,11,"13,52",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/U17857.jpg?v=1740615441,,,in_stock/3605975062489.jpg
26412,Guerlain,La Petite Robe Noire,Eau de Parfum,W,100 ml,3346470114890,3346470114890,126,"50,79",0,,no_image_anywhere,,,,
26414,Guerlain,La Petite Robe Noire,Eau de Parfum,W,30 ml,3346470114692,3346470114692,10,"23,83",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/B36585.jpg?v=1740612421,,,out_of_stock/3346470114692.jpg
26533,Carolina Herrera,CH Sport,Eau de Toilette,M,100 ml,8411061746196,8411061746196,49,"27,00",0,,brasty_dump,,,,out_of_stock/8411061746196.jpg
26562,Chanel,Pour Monsieur,Deodorant,M,75 ml,3145891179217,3145891179217,6,"32,21",0,,brasty_dump,,,,in_stock/3145891179217.jpg
26667,Serge Lutens,L´Eau,Eau de Parfum,UNI,100 ml,3700358201216,3700358201216,27,"44,01",0,,no_image_anywhere,,,,
26821,Elizabeth Arden,Green Tea   Honey Drops,Body Cream,W,500 ml,85805071387,85805071387,362,"10,68",0,,our_cdn_file,https://images.prinscosmetic.eu/85805071387.jpg,85805071387.jpg,,in_stock/085805071387.jpg
26826,Moschino,Pink Bouquet,Eau de Toilette,W,100 ml,8011003807871,8011003807871,118,"14,92",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/Z79430.jpg?v=1740614580,,,in_stock/8011003807871.jpg
26827,Moschino,Pink Bouquet,Eau de Toilette,W,50 ml,8011003807864,8011003807864,73,"10,59",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/N298217.jpg?v=1740614583,,,in_stock/8011003807864.jpg
26900,TOM FORD,Grey Vetiver,Eau de Parfum,M,100 ml,888066007795,888066007795,91,"88,43",0,,our_cdn_file,https://images.prinscosmetic.eu/888066007795.jpg,888066007795.jpg,,in_stock/888066007795.jpg
27131,Montblanc,Legend,Aftershave Water,M,100 ml,3386460032780,3386460032780,25,"22,55",0,,our_cdn_file,https://images.prinscosmetic.eu/3386460032780.jpg,3386460032780.jpg,,out_of_stock/3386460032780.jpg
27251,Chopard,Wish,Body Lotion,W,150 ml,7640177367013,7640177367013,1211,"2,74",0,,no_image_anywhere,,,,
27362,Sensai,38°C,Mascara,W,6 ml,4973167977279,4973167977279,18,"18,83",0,M1 Black,brasty_dump,,,,in_stock/4973167977279.jpg
27363,Sensai,38°C Volumising,Mascara,W,8 ml,4973167977781,4973167977781,25,"21,46",0,Black,no_image_anywhere,,,,
27364,JOOP!,Go,Shower Gel,M,150 ml,3607348064489,3607348064489,1,"7,49",0,,brasty_dump,,,,out_of_stock/3607348064489.jpg
27401,PIZ BUIN,Moisturising Aloe Vera  SPF30,Lip Balm,W,"4,9 g",3574660679946,3574660679946,154,"3,20",0,,no_image_anywhere,,,,
27507,Clinique,Even Better SPF15,Makeup,W,30 ml,20714324629,20714324629,52,"19,57",0,CN28 Ivory,our_cdn_file,https://images.prinscosmetic.eu/20714324629.jpg,20714324629.jpg,,
27545,Marc Jacobs,Dot,Eau de Parfum,W,100 ml,3616304940835,3616304940835,12,"20,16",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/J11081.jpg?v=1740614126,,,
27578,Diet Esthetic,Snakeactive,Day Cream,W,50 ml,8430830507561,8430830507561,1,"11,66",0,,no_image_anywhere,,,,
27581,Diet Esthetic,Himalayan Goji,Day Cream,W,50 ml,8430830507592,8430830507592,1,"9,71",0,,no_image_anywhere,,,,
27595,Katy Perry,Purr,Eau de Parfum,W,100 ml,3607349312459,3607349312459,86,"11,90",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/N54551.jpg?v=1740613483,,,out_of_stock/3607349312459.jpg
27601,Paloma Picasso,Paloma Picasso,Eau de Toilette,W,50 ml,3614273532990,3614273532990,36,"11,87",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/B6366.jpg?v=1740615045,,,in_stock/3614273532990.jpg
27651,Chanel,Coco,Body Lotion,W,200 ml,3145891138504,3145891138504,2,"51,75",0,,brasty_dump,,,,in_stock/3145891138504.jpg
27705,Police,To Be,Eau de Toilette,M,125 ml,679602601122,679602601122,4,"12,74",0,,our_cdn_file,https://images.prinscosmetic.eu/679602601122.jpg,679602601122.jpg,,in_stock/679602601122.jpg
27718,Cuba,Brazil Copacabana,Eau de Toilette,M,35 ml,5425017732839,5425017732839,102,"2,26",0,,brasty_dump,,,,in_stock/5425017732839.jpg
27719,Cuba,City Miami,Eau de Toilette,M,35 ml,5425017733638,5425017733638,113,"2,04",0,,brasty_dump,,,,in_stock/5425017733638.jpg
27721,Cuba,Grey,Eau de Toilette,M,35 ml,5425017732167,5425017732167,147,"2,26",0,,brasty_dump,,,,out_of_stock/5425017732167.jpg
27731,Cuba,Heartbreaker,Eau de Parfum,W,35 ml,5425017736288,5425017736288,338,"2,26",0,,brasty_dump,,,,out_of_stock/5425017736288.jpg
27862,Vichy,Deodorant 48h Soothing,Antiperspirant,W,50 ml,3337871320324,3337871320324,27,"8,63",0,,brasty_dump,,,,in_stock/3337871320324.jpg
27931,Clinique,Aromatics Elixir,Eau de Parfum,W,10 ml,20714001933,20714001933,4,"17,78",0,,no_image_anywhere,,,,
27997,Collistar,Multi-Active Deodorant 24h Cream,Deodorant,W,75 ml,8015150251136,8015150251136,45,"8,87",0,,no_image_anywhere,,,,
27998,Collistar,Special Perfect Body Firming Shower Oil,Shower Oil,W,400 ml,8015150250191,8015150250191,2,"14,37",0,,our_cdn_file,https://images.prinscosmetic.eu/8015150250191.jpg,8015150250191.jpg,,in_stock/8015150250191.jpg
28249,Estée Lauder,Sumptuous Extreme,Mascara,W,8 ml,27131771944,27131771944,40,"18,70",0,01 Extreme Black,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/C88844.jpg?v=1740632668,,,out_of_stock/27131771944.jpg
28311,JOOP!,Homme Wild,Eau de Toilette,M,125 ml,3607345849867,3607345849867,150,"10,03",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/D76807.jpg?v=1740619721,,,in_stock/3607345849867.jpg
28343,Wella Professionals,Performance,Hair Spray,W,500 ml,4056800066865,4056800066865,143,"4,80",0,,no_image_anywhere,,,,
28347,Kallos Cosmetics,Jasmine,Shampoo,W,1000 ml,5998889505820,5998889505820,7,"3,06",0,,brasty_dump,,,,in_stock/5998889505820.jpg
28354,Kallos Cosmetics,Vanilla,Hair Mask,W,275 ml,5998889506216,5998889506216,11,"2,43",0,,brasty_dump,,,,out_of_stock/5998889506216.jpg
28355,Kallos Cosmetics,Placenta,Hair Mask,W,800 ml,5998889508043,5998889508043,6,"3,65",0,,brasty_dump,,,,out_of_stock/5998889508043.jpg
28357,Kallos Cosmetics,Latte,Hair Mask,W,800 ml,5998889508081,5998889508081,2,"3,64",0,,brasty_dump,,,,out_of_stock/5998889508081.jpg
28360,Kallos Cosmetics,Latte,Hair Mask,W,275 ml,5998889508050,5998889508050,4,"2,55",0,,brasty_dump,,,,out_of_stock/5998889508050.jpg
28365,Kallos Cosmetics,Prestige,Hair Mousse,W,300 ml,5998889501112,5998889501112,6,"4,97",0,,brasty_dump,,,,out_of_stock/5998889501112.jpg
28439,Davidoff,Cool Water   All-in-One,Shower Gel,M,150 ml,3414200010214,3414200010214,63,"5,92",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/T99298.jpg?v=1740636288,,,in_stock/3414200010214.jpg
28529,Wella Professionals,SP Color Save,Shampoo,W,1000 ml,4015600112493,4015600112493,4,"14,07",0,,brasty_dump,,,,out_of_stock/4015600112493.jpg
28531,Wella Professionals,SP Repair,Conditioner,W,1000 ml,4015600083298,4015600083298,109,"12,14",0,,brasty_dump,,,,out_of_stock/4015600083298.jpg
28550,Revlon Professional,Equave Anti-Brassiness Instant Detangling Conditioner,Conditioner,W,200 ml,8432225137025,8432225137025,6,"6,79",0,,brasty_dump,,,,in_stock/8432225137025.jpg
28557,Wella Professionals,SP Repair,Hair Mask,W,200 ml,4015600134006,4015600134006,23,"8,28",0,,our_cdn_file,https://images.prinscosmetic.eu/4015600134006.jpg,4015600134006.jpg,,
28558,Wella Professionals,SP Hydrate,Hair Mask,W,400 ml,4015600082918,4015600082918,134,"11,49",0,,no_image_anywhere,,,,
28559,Wella Professionals,SP Hydrate,Hair Mask,W,200 ml,4015600082857,4015600082857,4,"8,45",0,,no_image_anywhere,,,,
28560,Wella Professionals,SP Color Save,Hair Mask,W,400 ml,4015600086374,4015600086374,98,"11,49",0,,brasty_dump,,,,out_of_stock/4015600086374.jpg
28564,Wella Professionals,SP Repair,Hair Mask,W,400 ml,4015600083595,4015600083595,45,"12,35",0,,no_image_anywhere,,,,
28569,Wella Professionals,SP Volumize,Shampoo,W,250 ml,4015600114015,4015600114015,33,"5,83",0,,no_image_anywhere,,,,
28571,Wella Professionals,SP Hydrate,Shampoo,W,250 ml,4015600112219,4015600112219,40,"5,78",0,,brasty_dump,,,,out_of_stock/4015600112219.jpg
28572,Wella Professionals,SP Color Save,Shampoo,W,250 ml,4015600112479,4015600112479,63,"5,71",0,,our_cdn_file,https://images.prinscosmetic.eu/4015600112479.jpg,4015600112479.jpg,,
28573,Wella Professionals,SP Clear Scalp,Shampoo,W,250 ml,4015600084769,4015600084769,520,"5,32",0,,no_image_anywhere,,,,
28574,Wella Professionals,SP Repair,Shampoo,W,250 ml,4015600112271,4015600112271,6,"5,64",0,,brasty_dump,,,,in_stock/4015600112271.jpg
28575,Wella Professionals,SP Balance Scalp,Shampoo,W,250 ml,8005610564937,8005610564937,64,"5,38",0,,no_image_anywhere,,,,
28577,Wella Professionals,SP Hydrate,Conditioner,W,200 ml,4015600133658,4015600133658,1,"6,97",0,,no_image_anywhere,,,,
28578,Wella Professionals,SP Color Save,Conditioner,W,200 ml,4064666097435,4064666097435,52,"6,95",0,,no_image_anywhere,,,,
28612,Wella Professionals,SP Hydrate Finish,For Hair Shine,W,125 ml,8005610575926,8005610575926,26,"5,62",0,,no_image_anywhere,,,,
28658,Iceberg,Eau de Iceberg Cedar,Eau de Toilette,M,100 ml,8057714450890,8057714450890,2,"14,72",0,,no_image_anywhere,,,,
28731,L'Oréal Paris,Revitalift,Day Cream,W,50 ml,3600010005766,3600010005766,18,"6,01",0,,brasty_dump,,,,in_stock/3600010005766.jpg
28854,Aspen,Aspen,Eau de Cologne,M,118 ml,48295033044,48295033044,22,"6,00",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/C081673.jpg?v=1740618045,,,out_of_stock/048295033044.jpg
28920,Clinique,Even Better SPF15,Makeup,W,30 ml,20714324605,20714324605,23,"20,04",0,CN10 Alabaster,brasty_dump,,,,out_of_stock/020714324605.jpg
28921,Clinique,Even Better SPF15,Makeup,W,30 ml,20714324636,20714324636,31,"19,88",0,CN40 Cream Chamois,our_cdn_file,https://images.prinscosmetic.eu/20714324636.jpg,20714324636.jpg,,
29014,Cuba,Silver Blue,Eau de Toilette,M,100 ml,5425017736400,5425017736400,154,"3,37",0,,brasty_dump,,,,in_stock/5425017736400.jpg
29024,Elizabeth Taylor,Violet Eyes,Eau de Parfum,W,100 ml,719346158046,719346158046,10,"16,70",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/L24773.jpg?v=1740611366,,,in_stock/719346158046.jpg
29059,L'Oréal Professionnel,Tecni.Art Full Volume Extra,Hair Mousse,W,250 ml,30165120,30165120,12,"11,52",0,,brasty_dump,,,,in_stock/30165120.jpg
29132,Prada,Luna Rossa,Eau de Toilette,M,50 ml,8435137729197,8435137729197,20,"41,02",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/8435137729197-9.jpg?v=1671884559,,,
29418,Juvena,Skin Energy Moisture Rich,Day Cream,W,50 ml,9007867760031,9007867760031,17,"28,63",0,,no_image_anywhere,,,,
29419,Juvena,Skin Energy Aqua Recharge,Facial Gel,W,50 ml,9007867760048,9007867760048,3,"20,87",0,,no_image_anywhere,,,,
29420,Juvena,Skin Energy Moisture,Eye Cream,W,15 ml,9007867760055,9007867760055,49,"16,10",0,,no_image_anywhere,,,,
29430,Collistar,Tan Without Sunshine Face Magic Drops,Self Tanning Product,W,30 ml,8015150261166,8015150261166,94,"16,20",0,,brasty_dump,,,,out_of_stock/8015150261166.jpg
29515,Revlon Professional,Uniq One,Leave-in Hair Care,W,150 ml,8432225037172,8432225037172,13,"8,11",0,,no_image_anywhere,,,,
29557,Viktor & Rolf,Spicebomb,Eau de Toilette,M,90 ml,3605521515346,3605521515346,1,"46,02",0,,brasty_dump,,,,in_stock/3605521515346.jpg
29613,Jessica Simpson,I Fancy You,Eau de Parfum,W,100 ml,608940546475,608940546475,6,"13,97",0,,no_image_anywhere,,,,
29640,Biotherm,Biosource,Cleansing Mousse,W,150 ml,3605540526712,3605540526712,25,"12,64",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/A122752.jpg?v=1740628024,,,out_of_stock/3605540526712.jpg
29665,Ferragamo,Signorina,Eau de Parfum,W,30 ml,8052464896271,8052464896271,128,"19,02",0,,no_image_anywhere,,,,
29762,Avril Lavigne,Wild Rose,Shower Gel,W,150 ml,737052433455,737052433455,29,"3,86",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/N060212.jpg?v=1740636179,,,out_of_stock/737052433455.jpg
29801,Mercedes-Benz,For Men,Eau de Toilette,M,120 ml,3595471021014,3595471021014,28,"24,03",0,,our_cdn_file,https://images.prinscosmetic.eu/3595471021014.jpg,3595471021014.jpg,,in_stock/3595471021014.jpg
29920,Redken,Volume Boost,Hair Volume,W,250 ml,743877049832,743877049832,77,"12,95",0,,no_image_anywhere,,,,
30215,Versace,Eros,Eau de Toilette,M,100 ml,8011003809219,8011003809219,805,"40,97",0,,our_cdn_file,https://images.prinscosmetic.eu/8011003809219.jpg,8011003809219.jpg,,in_stock/8011003809219.jpg
30217,Guerlain,Eau de Fleurs de Cedrat,Eau de Cologne,W,100 ml,3346470272118,3346470272118,2,"57,92",0,,brasty_dump,,,,in_stock/3346470272118.jpg
30218,Guerlain,Héritage,Eau de Parfum,M,100 ml,3346470100343,3346470100343,15,"65,61",0,,brasty_dump,,,,in_stock/3346470100343.jpg
30279,Clinique,Deep Comfort,Shower Cream,W,200 ml,20714376109,20714376109,15,"13,98",0,,no_image_anywhere,,,,
30283,TOM FORD,Noir,Eau de Parfum,M,100 ml,888066015509,888066015509,12,"93,73",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/J66381.jpg?v=1740621864,,,in_stock/888066015509.jpg
30323,Redken,Powder Grip,Hair Volume,W,7 g,3474630407589,3474630407589,6,"13,41",0,,no_image_anywhere,,,,
30447,Yves Saint Laurent,La Collection In Love Again,Eau de Toilette,W,80 ml,3365440043978,3365440043978,35,"66,11",0,,brasty_dump,,,,out_of_stock/3365440043978.jpg
30467,Biotherm,Homme Day Control  72H,Antiperspirant,M,75 ml,3605540783023,3605540783023,47,"13,34",0,,our_cdn_file,https://images.prinscosmetic.eu/3605540783023.jpg,3605540783023.jpg,,out_of_stock/3605540783023.jpg
30625,Chanel,Chance Eau Tendre,Hair Mist,W,35 ml,3145891267808,3145891267808,8,"54,22",0,,brasty_dump,,,,in_stock/3145891267808.jpg
30627,Chanel,Chance,Eau de Toilette,W,150 ml,3145891264906,3145891264906,15,"130,37",0,,brasty_dump,,,,in_stock/3145891264906.jpg
30804,Dermacol,Make-Up Cover SPF30,Makeup,W,30 g,85953475,85953475,8,"9,03",0,207,brasty_dump,,,,in_stock/85953475.jpg
30809,Cuba,City Las Vegas,Eau de Toilette,M,35 ml,5425017733621,5425017733621,98,"2,26",0,,brasty_dump,,,,out_of_stock/5425017733621.jpg
31140,Rimmel London,Stay Matte,Powder,W,14 g,3607345064505,3607345064505,17,"2,83",0,001 Transparent,brasty_dump,,,,out_of_stock/3607345064505.jpg
31142,Rimmel London,Stay Matte,Powder,W,14 g,3607345064543,3607345064543,22,"2,66",0,005 Silky Beige,brasty_dump,,,,out_of_stock/3607345064543.jpg
31143,Rimmel London,Stay Matte,Powder,W,14 g,3607345064550,3607345064550,25,"2,90",0,006 Warm Beige,brasty_dump,,,,out_of_stock/3607345064550.jpg
31146,Rimmel London,Hide The Blemish,Corrector,W,"4,5 g",5012874022441,5012874022441,38,"2,10",0,001 Ivory,no_image_anywhere,,,,
31147,Rimmel London,Hide The Blemish,Corrector,W,"4,5 g",5012874125456,5012874125456,85,"2,10",0,103 Soft Honey,no_image_anywhere,,,,
31165,Davidoff,The Game,Eau de Toilette,M,100 ml,3607341186805,3607341186805,1,"15,14",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/3607341186805-9.jpg?v=1673064411,,,in_stock/3607341186805.jpg
31453,Emanuel Ungaro,Desnuda Le Parfum,Eau de Parfum,W,100 ml,8034097953934,8034097953934,43,"12,48",0,,brasty_dump,,,,in_stock/8034097953934.jpg
31457,Trussardi,Delicate Rose,Eau de Toilette,W,50 ml,8011530840013,8011530840013,87,"20,63",0,,brasty_dump,,,,in_stock/8011530840013.jpg
31565,Swissdent,Extreme Whitening,Toothpaste,UNI,100 ml,7640126190037,7640126190037,2,"12,22",0,,brasty_dump,,,,out_of_stock/7640126190037.jpg
31578,Christina Aguilera,Christina Aguilera by Night,Eau de Parfum,W,50 ml,719346218559,719346218559,1,"10,41",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/719346218559-9.jpg?v=1671885452,,,back_in_stock/0719346218559.jpg
31604,Hermes,Jour d´Hermes  Refillable,Eau de Parfum,W,85 ml,3346132301149,3346132301149,84,"65,66",0,,brasty_dump,,,,in_stock/3346132301149.jpg
