sku,name,brand,vendor,vendor_product_id,primary_ean,extra_eans,lookup_ean,wp_post_id,slug,stock,vendor_image_url,identity_key
BTS-338786,Redken Color Gel Oils 010nn 60ml X 3 U,REDKEN,bts,338786,3474637107147,,3474637107147,80597,redken-color-gel-oils-010nn-60ml-x-3-u-bts-338786,7,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107147
BTS-365542,Redken Color Gel Oils 01nn 60ml X 3 U,REDKEN,bts,365542,3474637107161,,3474637107161,80598,redken-color-gel-oils-01nn-60ml-x-3-u-bts-365542,1,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107161
BTS-338752,Redken Color Gel Oils 03nn 60ml X 3 U,REDKEN,bts,338752,3474637107222,,3474637107222,80599,redken-color-gel-oils-03nn-60ml-x-3-u-bts-338752,1,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107222
BTS-338753,"Redken Color Gel Oils 04ab - 4,1 60ml X 3 U",REDKEN,bts,338753,3474637107260,,3474637107260,80600,redken-color-gel-oils-04ab-4-1-60ml-x-3-u-bts-338753,1,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107260
BTS-338754,"Redken Color Gel Oils 04abn - 4,19 60ml X 3 U",REDKEN,bts,338754,3474637107284,,3474637107284,80601,redken-color-gel-oils-04abn-4-19-60ml-x-3-u-bts-338754,7,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107284
BTS-338755,"Redken Color Gel Oils 04bc - 4,54 60ml X 3 U",REDKEN,bts,338755,3474637107307,,3474637107307,80602,redken-color-gel-oils-04bc-4-54-60ml-x-3-u-bts-338755,4,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107307
BTS-338756,"Redken Color Gel Oils 04na - 4,01 60ml X 3 U",REDKEN,bts,338756,3474637107321,,3474637107321,80603,redken-color-gel-oils-04na-4-01-60ml-x-3-u-bts-338756,3,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107321
BTS-338757,"Redken Color Gel Oils 04nch - 4,015 60ml X 3 U",REDKEN,bts,338757,3474637107345,,3474637107345,80604,redken-color-gel-oils-04nch-4-015-60ml-x-3-u-bts-338757,1,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107345
BTS-338758,"Redken Color Gel Oils 04nn - 4,00 60ml X 3 U",REDKEN,bts,338758,3474637107369,,3474637107369,80605,redken-color-gel-oils-04nn-4-00-60ml-x-3-u-bts-338758,2,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107369
BTS-338759,"Redken Color Gel Oils 04nw - 4,03 60ml X 3 U",REDKEN,bts,338759,3474637107383,,3474637107383,80606,redken-color-gel-oils-04nw-4-03-60ml-x-3-u-bts-338759,2,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107383
BTS-338760,"Redken Color Gel Oils 05br - 5,56 60ml X 3 U",REDKEN,bts,338760,3474637107420,,3474637107420,80607,redken-color-gel-oils-05br-5-56-60ml-x-3-u-bts-338760,2,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107420
BTS-338761,"Redken Color Gel Oils 05cc - 5,44 60ml X 3 U",REDKEN,bts,338761,3474637107444,,3474637107444,80608,redken-color-gel-oils-05cc-5-44-60ml-x-3-u-bts-338761,3,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107444
BTS-338762,"Redken Color Gel Oils 05nn - 5,00 60ml X 3 U",REDKEN,bts,338762,3474637107468,,3474637107468,80609,redken-color-gel-oils-05nn-5-00-60ml-x-3-u-bts-338762,0,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107468
BTS-338783,"Redken Color Gel Oils 05rv - 5,62 60ml X 3 U",REDKEN,bts,338783,3474637107482,,3474637107482,120723,redken-color-gel-oils-05rv-5-62-60ml-x-3-u-bts-338783,3,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107482
BTS-338763,"Redken Color Gel Oils 06ab - 6,1 60ml X 3 U",REDKEN,bts,338763,3474637107505,,3474637107505,80610,redken-color-gel-oils-06ab-6-1-60ml-x-3-u-bts-338763,2,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107505
BTS-338764,"Redken Color Gel Oils 06abn - 6,19 60ml X 3 U",REDKEN,bts,338764,3474637107529,,3474637107529,80611,redken-color-gel-oils-06abn-6-19-60ml-x-3-u-bts-338764,16,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107529
BTS-338765,"Redken Color Gel Oils 06bc - 6,54 60ml X 3 U",REDKEN,bts,338765,3474637107543,,3474637107543,80612,redken-color-gel-oils-06bc-6-54-60ml-x-3-u-bts-338765,2,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107543
BTS-338766,"Redken Color Gel Oils 06g - 6,3 60ml X 3 U",REDKEN,bts,338766,3474637107567,,3474637107567,80613,redken-color-gel-oils-06g-6-3-60ml-x-3-u-bts-338766,4,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107567
BTS-338767,"Redken Color Gel Oils 06na - 6,01 60ml X 3 U",REDKEN,bts,338767,3474637107581,,3474637107581,80614,redken-color-gel-oils-06na-6-01-60ml-x-3-u-bts-338767,2,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107581
BTS-338769,"Redken Color Gel Oils 06nn - 6,00 60ml X 3 U",REDKEN,bts,338769,3474637107628,,3474637107628,120724,redken-color-gel-oils-06nn-6-00-60ml-x-3-u-bts-338769,5,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107628
BTS-338770,"Redken Color Gel Oils 06nw - 6,03 60ml X 3 U",REDKEN,bts,338770,3474637107642,,3474637107642,80616,redken-color-gel-oils-06nw-6-03-60ml-x-3-u-bts-338770,19,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107642
BTS-338771,"Redken Color Gel Oils 06rr - 6,66 60ml X 3 U",REDKEN,bts,338771,3474637107666,,3474637107666,80617,redken-color-gel-oils-06rr-6-66-60ml-x-3-u-bts-338771,1,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107666
BTS-338772,"Redken Color Gel Oils 07cc - 7,44 60ml X 3 U",REDKEN,bts,338772,3474637107680,,3474637107680,120725,redken-color-gel-oils-07cc-7-44-60ml-x-3-u-bts-338772,2,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107680
BTS-338773,"Redken Color Gel Oils 07nch - 7,015 60ml X 3 U",REDKEN,bts,338773,3474637107703,,3474637107703,80618,redken-color-gel-oils-07nch-7-015-60ml-x-3-u-bts-338773,43,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107703
BTS-338774,"Redken Color Gel Oils 07nn - 7,00 60ml X 3 U",REDKEN,bts,338774,3474637107727,,3474637107727,80619,redken-color-gel-oils-07nn-7-00-60ml-x-3-u-bts-338774,20,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107727
BTS-338775,"Redken Color Gel Oils 08ab - 8,1 60ml X 3 U",REDKEN,bts,338775,3474637107741,,3474637107741,80620,redken-color-gel-oils-08ab-8-1-60ml-x-3-u-bts-338775,7,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107741
BTS-338776,"Redken Color Gel Oils 08g - 8,3 60ml X 3 U",REDKEN,bts,338776,3474637107765,,3474637107765,80621,redken-color-gel-oils-08g-8-3-60ml-x-3-u-bts-338776,3,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107765
BTS-338777,"Redken Color Gel Oils 08na - 8,01 60ml X 3 U",REDKEN,bts,338777,3474637107789,,3474637107789,80622,redken-color-gel-oils-08na-8-01-60ml-x-3-u-bts-338777,4,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107789
BTS-338778,"Redken Color Gel Oils 08nch - 8,015 60ml X 3 U",REDKEN,bts,338778,3474637107802,,3474637107802,80623,redken-color-gel-oils-08nch-8-015-60ml-x-3-u-bts-338778,1,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107802
BTS-338779,"Redken Color Gel Oils 08nn - 8,00 60ml X 3 U",REDKEN,bts,338779,3474637107826,,3474637107826,80624,redken-color-gel-oils-08nn-8-00-60ml-x-3-u-bts-338779,1,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107826
BTS-338780,"Redken Color Gel Oils 08nw - 8,03 60ml X 3 U",REDKEN,bts,338780,3474637107840,,3474637107840,80625,redken-color-gel-oils-08nw-8-03-60ml-x-3-u-bts-338780,3,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107840
BTS-338784,"Redken Color Gel Oils 09bc - 9,54 60ml X 3 U",REDKEN,bts,338784,3474637107864,,3474637107864,80626,redken-color-gel-oils-09bc-9-54-60ml-x-3-u-bts-338784,3,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107864
BTS-338781,"Redken Color Gel Oils 09nch - 9,015 60ml X 3 U",REDKEN,bts,338781,3474637107888,,3474637107888,80627,redken-color-gel-oils-09nch-9-015-60ml-x-3-u-bts-338781,9,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107888
BTS-338782,"Redken Color Gel Oils 09nn - 9,00 60ml X 3 U",REDKEN,bts,338782,3474637107901,,3474637107901,80628,redken-color-gel-oils-09nn-9-00-60ml-x-3-u-bts-338782,3,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637107901
BTS-379648,"Redken Color Gel Oils 10av-10,12 60ml X 3 U",REDKEN,bts,379648,3474637144821,,3474637144821,80755,redken-color-gel-oils-10av-10-12-60ml-x-3-u-bts-379648,3,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637144821
BTS-414455,"Redken Color Gel Oils 10g-10,3 60ml X 3 U",REDKEN,bts,414455,3474637269340,,3474637269340,80903,redken-color-gel-oils-10g-10-3-60ml-x-3-u-bts-414455,5,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637269340
BTS-414456,"Redken Color Gel Oils 10ig-10,23 60ml X 3 U",REDKEN,bts,414456,3474637269371,,3474637269371,80904,redken-color-gel-oils-10ig-10-23-60ml-x-3-u-bts-414456,5,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637269371
BTS-372002,"Redken Color Gel Oils 10nw - 10,03 3 X 60ml",REDKEN,bts,372002,3474637242329,,3474637242329,80867,redken-color-gel-oils-10nw-10-03-3-x-60ml-bts-372002,29,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637242329
BTS-379649,"Redken Color Gel Oils 10p-10,9 60ml X 3 U",REDKEN,bts,379649,3474637144623,,3474637144623,80749,redken-color-gel-oils-10p-10-9-60ml-x-3-u-bts-379649,1,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637144623
BTS-379641,"Redken Color Gel Oils 4n-4,0 60ml X 3 U",REDKEN,bts,379641,3474637144548,,3474637144548,80746,redken-color-gel-oils-4n-4-0-60ml-x-3-u-bts-379641,2,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637144548
BTS-379644,"Redken Color Gel Oils 5gb-5,31 60ml X 3 U",REDKEN,bts,379644,3474637144647,,3474637144647,80750,redken-color-gel-oils-5gb-5-31-60ml-x-3-u-bts-379644,13,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637144647
BTS-414448,"Redken Color Gel Oils 5n-5,0 60ml X 3 U",REDKEN,bts,414448,3474637269401,,3474637269401,80905,redken-color-gel-oils-5n-5-0-60ml-x-3-u-bts-414448,5,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637269401
BTS-414449,"Redken Color Gel Oils 6cr-6,46 60ml X 3 U",REDKEN,bts,414449,3474637269425,,3474637269425,80906,redken-color-gel-oils-6cr-6-46-60ml-x-3-u-bts-414449,5,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637269425
BTS-379650,"Redken Color Gel Oils 6ig-6,23 60ml X 3 U",REDKEN,bts,379650,3474637144722,,3474637144722,80751,redken-color-gel-oils-6ig-6-23-60ml-x-3-u-bts-379650,9,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637144722
BTS-379642,"Redken Color Gel Oils 6n-6,0 60ml X 3 U",REDKEN,bts,379642,3474637144562,,3474637144562,80747,redken-color-gel-oils-6n-6-0-60ml-x-3-u-bts-379642,14,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637144562
BTS-414450,"Redken Color Gel Oils 7n-7,0 60ml X 3 U",REDKEN,bts,414450,3474637269500,,3474637269500,80907,redken-color-gel-oils-7n-7-0-60ml-x-3-u-bts-414450,5,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637269500
BTS-379646,"Redken Color Gel Oils 8av-8,12 60ml X 3 U",REDKEN,bts,379646,3474637144760,,3474637144760,80752,redken-color-gel-oils-8av-8-12-60ml-x-3-u-bts-379646,15,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637144760
BTS-414451,"Redken Color Gel Oils 8cr-8,46 60ml X 3 U",REDKEN,bts,414451,3474637269524,,3474637269524,80908,redken-color-gel-oils-8cr-8-46-60ml-x-3-u-bts-414451,5,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637269524
BTS-379647,"Redken Color Gel Oils 8gi-8,31 60ml X 3 U",REDKEN,bts,379647,3474637144784,,3474637144784,80753,redken-color-gel-oils-8gi-8-31-60ml-x-3-u-bts-379647,4,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637144784
BTS-381660,"Redken Color Gel Oils 8ig-8,23 60ml X 3 U",REDKEN,bts,381660,3474637144807,,3474637144807,80754,redken-color-gel-oils-8ig-8-23-60ml-x-3-u-bts-381660,0,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637144807
BTS-414452,"Redken Color Gel Oils 8mo-8,8 60ml X 3 U",REDKEN,bts,414452,3474637269548,,3474637269548,80909,redken-color-gel-oils-8mo-8-8-60ml-x-3-u-bts-414452,5,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637269548
BTS-379643,"Redken Color Gel Oils 8n-8,0 60ml X 3 U",REDKEN,bts,379643,3474637144586,,3474637144586,80748,redken-color-gel-oils-8n-8-0-60ml-x-3-u-bts-379643,0,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637144586
BTS-414454,"Redken Color Gel Oils 9gb-9,31 60ml X 3 U",REDKEN,bts,414454,3474637269562,,3474637269562,80910,redken-color-gel-oils-9gb-9-31-60ml-x-3-u-bts-414454,5,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637269562
BTS-414453,"Redken Color Gel Oils 9n-9,0 60ml X 3 U",REDKEN,bts,414453,3474637269586,,3474637269586,80911,redken-color-gel-oils-9n-9-0-60ml-x-3-u-bts-414453,5,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637269586
BTS-372003,"Redken Color Gel Oils 9nw - 9,03 3 X 60ml",REDKEN,bts,372003,3474637242343,,3474637242343,80868,redken-color-gel-oils-9nw-9-03-3-x-60ml-bts-372003,54,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637242343
BTS-322883,"Redken Color Gels Lacquers 10 Minutos 6na-6,01 60ml X 3 U",REDKEN,bts,322883,3474637115692,,3474637115692,80634,redken-color-gels-lacquers-10-minutos-6na-6-01-60ml-x-3-u-bts-322883,1,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637115692
BTS-379638,Redken Color Gels Lacquers 10 Minutos 6nch 60ml X 3 U,REDKEN,bts,379638,3474637197698,,3474637197698,80774,redken-color-gels-lacquers-10-minutos-6nch-60ml-x-3-u-bts-379638,9,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637197698
BTS-322885,"Redken Color Gels Lacquers 10 Minutos 6nw-6,03 60ml X 3 U",REDKEN,bts,322885,3474637141639,,3474637141639,80745,redken-color-gels-lacquers-10-minutos-6nw-6-03-60ml-x-3-u-bts-322885,0,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637141639
BTS-379640,Redken Color Gels Lacquers 10 Minutos 7nn 60ml X 3 U,REDKEN,bts,379640,3474637197773,,3474637197773,80776,redken-color-gels-lacquers-10-minutos-7nn-60ml-x-3-u-bts-379640,3,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637197773
BTS-322884,"Redken Color Gels Lacquers 10 Minutos 8na-8,01 60ml X 3 U",REDKEN,bts,322884,3474637115708,,3474637115708,80635,redken-color-gels-lacquers-10-minutos-8na-8-01-60ml-x-3-u-bts-322884,1,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637115708
BTS-379639,Redken Color Gels Lacquers 10 Minutos 8nch 60ml X 3 U,REDKEN,bts,379639,3474637197735,,3474637197735,80775,redken-color-gels-lacquers-10-minutos-8nch-60ml-x-3-u-bts-379639,33,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637197735
BTS-414446,Redken Color Gels Lacquers 10 Minutos Cg10 7n 60ml X 3 U,REDKEN,bts,414446,3474637133047,,3474637133047,80725,redken-color-gels-lacquers-10-minutos-cg10-7n-60ml-x-3-u-bts-414446,2,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637133047
BTS-414447,Redken Color Gels Lacquers 10 Minutos Cg10 9n Cafe Au Lait 60ml X 3 U,REDKEN,bts,414447,3474637133061,,3474637133061,80726,redken-color-gels-lacquers-10-minutos-cg10-9n-cafe-au-lait-60ml-x-3-u-bts-414447,2,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637133061
BTS-379635,Redken Color Gels Lacquers 4nn-Coffe Ground 60ml X 3 U,REDKEN,bts,379635,3474637132965,,3474637132965,80723,redken-color-gels-lacquers-4nn-coffe-ground-60ml-x-3-u-bts-379635,8,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637132965
BTS-379637,Redken Color Gels Lacquers 5n-Walnut 60ml X 3 U,REDKEN,bts,379637,3474637133023,,3474637133023,120727,redken-color-gels-lacquers-5n-walnut-60ml-x-3-u-bts-379637,1,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637133023
BTS-379633,Redken Color Gels Lacquers 6cb-Amber Glaze 60ml X 3 U,REDKEN,bts,379633,0884486378095,,0884486378095,74052,redken-color-gels-lacquers-6cb-amber-glaze-60ml-x-3-u-bts-379633,44,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:0884486378095
BTS-379636,Redken Color Gels Lacquers 6nn-Choco Mousse 60ml X 3 U,REDKEN,bts,379636,3474637132989,,3474637132989,80724,redken-color-gels-lacquers-6nn-choco-mousse-60ml-x-3-u-bts-379636,2,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637132989
BTS-379634,Redken Color Gels Lacquers 6ro-Bonfire 60ml X 3 U,REDKEN,bts,379634,0884486378323,,0884486378323,74053,redken-color-gels-lacquers-6ro-bonfire-60ml-x-3-u-bts-379634,9,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:0884486378323
BTS-372008,"Redken Color Gels Oil 5na - 5,01 3 X 60ml",REDKEN,bts,372008,3474637242442,,3474637242442,80872,redken-color-gels-oil-5na-5-01-3-x-60ml-bts-372008,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637242442
BTS-372005,"Redken Color Gels Oil 5nw - 5,03 3 X 60ml",REDKEN,bts,372005,3474637242381,,3474637242381,80869,redken-color-gels-oil-5nw-5-03-3-x-60ml-bts-372005,4,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637242381
BTS-372010,"Redken Color Gels Oil 6wg -6,34 3 X 60ml",REDKEN,bts,372010,3474637242503,,3474637242503,80874,redken-color-gels-oil-6wg-6-34-3-x-60ml-bts-372010,51,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637242503
BTS-372007,"Redken Color Gels Oil 7na -7,01 3 X 60ml",REDKEN,bts,372007,3474637242428,,3474637242428,80871,redken-color-gels-oil-7na-7-01-3-x-60ml-bts-372007,5,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637242428
BTS-372004,"Redken Color Gels Oil 7nw - 7,03 3 X 60ml",REDKEN,bts,372004,3474637242367,,3474637242367,120735,redken-color-gels-oil-7nw-7-03-3-x-60ml-bts-372004,2,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637242367
BTS-372009,"Redken Color Gels Oil 8wg - 8,34 3 X 60ml",REDKEN,bts,372009,3474637242480,,3474637242480,80873,redken-color-gels-oil-8wg-8-34-3-x-60ml-bts-372009,2,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637242480
BTS-372006,"Redken Color Gels Oil 9na -9,01 3 X 60ml",REDKEN,bts,372006,3474637242404,,3474637242404,80870,redken-color-gels-oil-9na-9-01-3-x-60ml-bts-372006,1,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637242404
BTS-333755,Redken Control Hairspray 28 Control Addict 400ml,REDKEN,bts,333755,3474637125516,,3474637125516,80644,redken-control-hairspray-28-control-addict-400ml-bts-333755,5,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637125516
BTS-366008,Redken Extreme Cat 250ml,REDKEN,bts,366008,3474637134686,,3474637134686,80740,redken-extreme-cat-250ml-bts-366008,12,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637134686
BTS-413937,Redken Extreme Estuche 3 Piezas,REDKEN,bts,413937,8433726366952,,8433726366952,110514,redken-extreme-estuche-3-piezas-bts-413937,19,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:8433726366952
BTS-365588,Redken Hydrating Crema Definidora De Rizos 72 Horas De Definición e Hidratación 250ml,REDKEN,bts,365588,3474637214739,,3474637214739,80825,redken-hydrating-crema-definidora-de-rizos-72-horas-de-definicion-e-hidratacion-250ml-bts-365588,7,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637214739
BTS-321160,Redken Max Hold Hairspray 32 Triple Take 300ml,REDKEN,bts,321160,3474637125578,,3474637125578,80645,redken-max-hold-hairspray-32-triple-take-300ml-bts-321160,4,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637125578
BTS-394900,Redken Naked Gloss Aceite Ultraligero Brillo Efecto Espejo y Protección Térmica 100ml,REDKEN,bts,394900,3474637286538,,3474637286538,81045,redken-naked-gloss-aceite-ultraligero-brillo-efecto-espejo-y-proteccion-termica-100ml-bts-394900,1,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637286538
BTS-381659,Redken Pro-Oxide Developer 10 Vol 1000ml,REDKEN,bts,381659,3474637230203,,3474637230203,80855,redken-pro-oxide-developer-10-vol-1000ml-bts-381659,6,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637230203
BTS-379632,Redken Pro-Oxide Developer 20 Vol 1000ml,REDKEN,bts,379632,3474637230210,,3474637230210,80856,redken-pro-oxide-developer-20-vol-1000ml-bts-379632,5,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637230210
BTS-379714,Redken Pro-Oxide Developer 30 Vol 1000ml,REDKEN,bts,379714,3474637230227,,3474637230227,80857,redken-pro-oxide-developer-30-vol-1000ml-bts-379714,1,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637230227
BTS-379715,Redken Pro-Oxide Developer 40 Vol 1000ml,REDKEN,bts,379715,3474637230234,,3474637230234,80858,redken-pro-oxide-developer-40-vol-1000ml-bts-379715,3,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637230234
BTS-418726,Redken Pro-Oxide Oil 20 Volume 1000ml,REDKEN,bts,418726,3474637345969,,3474637345969,81186,redken-pro-oxide-oil-20-volume-1000ml-bts-418726,17,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637345969
BTS-418727,Redken Pro-Oxide Oil 30 Volume 1000ml,REDKEN,bts,418727,3474637352417,,3474637352417,81188,redken-pro-oxide-oil-30-volume-1000ml-bts-418727,21,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637352417
BTS-322215,Redken Rk Sty Pliable Paste Jar 150ml,REDKEN,bts,322215,0884486497895,,0884486497895,74056,redken-rk-sty-pliable-paste-jar-150ml-bts-322215,14,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:0884486497895
BTS-319801,Redken Root Tease Quick Tease 250ml,REDKEN,bts,319801,3474637125509,,3474637125509,80643,redken-root-tease-quick-tease-250ml-bts-319801,10,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637125509
BTS-416696,Redken Shades Alk 10c 60ml,REDKEN,bts,416696,3474637332891,,3474637332891,81174,redken-shades-alk-10c-60ml-bts-416696,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332891
BTS-416732,Redken Shades Alk 10na 60ml,REDKEN,bts,416732,3474637332693,,3474637332693,81154,redken-shades-alk-10na-60ml-bts-416732,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332693
BTS-416717,Redken Shades Alk 10nb 60ml,REDKEN,bts,416717,3474637332785,,3474637332785,81163,redken-shades-alk-10nb-60ml-bts-416717,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332785
BTS-416719,Redken Shades Alk 10p 60ml,REDKEN,bts,416719,3474637332518,,3474637332518,81136,redken-shades-alk-10p-60ml-bts-416719,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332518
BTS-416702,Redken Shades Alk 10t 60ml,REDKEN,bts,416702,3474637332464,,3474637332464,81131,redken-shades-alk-10t-60ml-bts-416702,11,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,ean:3474637332464
